SET,GCS_URI,LABEL
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_15_6_193_0_3731.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_3_93_0_6482.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_11_7_213_0_8775.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_7_213_0_5364.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_1_33_0_6588.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_2_6_193_0_4602.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_49_6_193_0_787.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_48_2_73_0_1668.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_7_233_0_5197.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_46_6_193_0_6736.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_6_193_0_4605.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_28_6_193_0_4308.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_23_7_213_0_7273.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_3_93_0_8462.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_30_6_193_0_4703.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_46_6_193_0_4445.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_7_233_0_95.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_3_93_0_9257.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_233_0_4898.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_32_7_233_0_1294.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_23_7_213_0_5868.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_6_193_0_6914.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_15_6_193_0_2766.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_6_193_0_5516.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_1_53_0_1441.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_14_7_233_0_485.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_7_213_0_8067.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_47_3_113_0_8566.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_2_73_0_9560.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_7_233_0_7993.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_213_0_1718.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_11_6_193_0_1041.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_3_93_0_7191.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_1_53_0_9685.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_6_193_0_4022.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_6_193_0_5368.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_7_233_0_9804.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_6_193_0_2621.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_11_6_193_0_2174.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_2_73_0_370.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_6_193_0_5253.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_30_6_193_0_8114.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_7_213_0_4123.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_3_93_0_3743.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_5_173_0_1957.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_19_6_193_0_5149.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_13_6_193_0_8975.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_6_193_0_7635.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_2_73_0_588.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_6_193_0_1676.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_2_73_0_9501.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_7_7_213_0_2104.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_6_193_0_8401.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_2_6_193_0_35.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_3_93_0_8161.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_3_113_0_71.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_7_7_213_0_9535.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_23_7_213_0_377.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_2_73_0_6948.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_7_213_0_4433.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_3_113_0_7710.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_1_33_0_6439.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_13_6_193_0_5670.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_3_93_0_1487.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_6_193_0_2058.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_15_6_193_0_7180.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_6_193_0_949.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_30_5_153_0_4173.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_49_6_193_0_8519.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_3_113_0_9302.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_6_193_0_6019.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_7_213_0_5849.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_6_193_0_8135.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_6_193_0_9885.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_7_233_0_5147.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_9_293_0_516.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_2_73_0_1940.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_47_3_113_0_1356.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_32_9_293_0_259.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_7_6_193_0_5347.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_7_233_0_4339.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_5_173_0_9494.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_15_6_193_0_8488.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_3_93_0_3497.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_3_113_0_7954.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_5_173_0_293.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_5_173_0_9098.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_46_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_11_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_20_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_30_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_44_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_34_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_5_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_12_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_48_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_1_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_38_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_28_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_25_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_27_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_34_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_3_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_2_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_49_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_9_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_25_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_24_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_33_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_43_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_20_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_33_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_39_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_43_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_16_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_11_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_10_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_17_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_18_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_25_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_39_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_29_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_10_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_11_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_20_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_50_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_37_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_39_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_29_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_38_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_43_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_28_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_9_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_8_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_23_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_4_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_44_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_16_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_5_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_34_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_47_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_18_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_10_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_17_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_16_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_6_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_5_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_22_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_45_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_32_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_21_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_26_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_6_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_45_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_43_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_44_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_28_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_38_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_14_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_3_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_29_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_17_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_33_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_34_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_44_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_17_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_8_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_7_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_26_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_8_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_45_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_49_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_6_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_21_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_43_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_16_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_41_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_38_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_10_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_1_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_48_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_2_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_25_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_13_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_27_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_2_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_39_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_3_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_4_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_5_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_23_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_22_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_33_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_21_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_14_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_10_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_11_1_33.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_45_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_43_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_10_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_44_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_4_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_13_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_35_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_19_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_31_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_32_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_8_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_33_2_73.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_23_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_7_233.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_22_3_93.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_15_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_9_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_35_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_35_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_41_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_26_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_2_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_25_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_19_9_273.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_41_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_17_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_42_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_23_0_3.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_20_3_113.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_1_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_9_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_38_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_30_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_48_0_13.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_45_5_153.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_22_9_293.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_19_4_133.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_11_8_253.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_46_5_173.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_2_1_53.png,FULL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/full_visibility/GICSD_4_2_73.png,FULL_VISIBILITY
